Iso3,IndicatorId,IndicatorScore,IndicatorName,nodelevel,ValidityYear,Unit,Note,year
CRI,AFF_DR_REL,0,"",1,0,0-10,"",2022
CUB,AFF_DR_REL,0.230787814398383,"",1,0,0-10,"",2022
CYP,AFF_DR_REL,0,"",1,0,0-10,"",2022
DJI,AFF_DR_REL,3.11570543530783,"",1,0,0-10,"",2022
DNK,AFF_DR_REL,0,"",1,0,0-10,"",2022
ECU,AFF_DR_REL,0.0255968234282851,"",1,0,0-10,"",2022
ERI,AFF_DR_REL,3.02454493831063,"",1,0,0-10,"",2022
ESP,AFF_DR_REL,0.371750563178868,"",1,0,0-10,"",2022
ETH,AFF_DR_REL,1.97719998465661,"",1,0,0-10,"",2022
FJI,AFF_DR_REL,1.05850654657735,"",1,0,0-10,"",2022
FRA,AFF_DR_REL,0,"",1,0,0-10,"",2022
FSM,AFF_DR_REL,3.5228795711277,"",1,0,0-10,"",2022
GEO,AFF_DR_REL,0.496982704466343,"",1,0,0-10,"",2022
GIN,AFF_DR_REL,0,"",1,0,0-10,"",2022
GMB,AFF_DR_REL,0.700323452179646,"",1,0,0-10,"",2022
GNB,AFF_DR_REL,0.204270538686944,"",1,0,0-10,"",2022
GRC,AFF_DR_REL,0,"",1,0,0-10,"",2022
GRD,AFF_DR_REL,0,"",1,0,0-10,"",2022
GTM,AFF_DR_REL,1.00670597075152,"",1,0,0-10,"",2022
GUY,AFF_DR_REL,2.2659861742003,"",1,0,0-10,"",2022
HND,AFF_DR_REL,0.53620874248875,"",1,0,0-10,"",2022
HRV,AFF_DR_REL,0,"",1,0,0-10,"",2022
HTI,AFF_DR_REL,1.50199625564461,"",1,0,0-10,"",2022
HUN,AFF_DR_REL,0,"",1,0,0-10,"",2022
IDN,AFF_DR_REL,0.0119915081064872,"",1,0,0-10,"",2022
IND,AFF_DR_REL,2.15596334454035,"",1,0,0-10,"",2022
IRN,AFF_DR_REL,1.42863892616597,"",1,0,0-10,"",2022
IRQ,AFF_DR_REL,0.548983370634923,"",1,0,0-10,"",2022
ISR,AFF_DR_REL,0,"",1,0,0-10,"",2022
ITA,AFF_DR_REL,0,"",1,0,0-10,"",2022
JAM,AFF_DR_REL,0.0936361527912488,"",1,0,0-10,"",2022
JOR,AFF_DR_REL,0.12420601072406,"",1,0,0-10,"",2022
KAZ,AFF_DR_REL,0.0115087240180424,"",1,0,0-10,"",2022
KEN,AFF_DR_REL,3.45978664582941,"",1,0,0-10,"",2022
KGZ,AFF_DR_REL,0.985422667120847,"",1,0,0-10,"",2022
KHM,AFF_DR_REL,1.67243629468394,"",1,0,0-10,"",2022
KIR,AFF_DR_REL,2.13420598644779,"",1,0,0-10,"",2022
KOR,AFF_DR_REL,0,"",1,0,0-10,"",2022
LAO,AFF_DR_REL,0.313881878046511,"",1,0,0-10,"",2022
LCA,AFF_DR_REL,0,"",1,0,0-10,"",2022
LKA,AFF_DR_REL,1.20383276051877,"",1,0,0-10,"",2022
LSO,AFF_DR_REL,5.27796943089439,"",1,0,0-10,"",2022
LTU,AFF_DR_REL,0,"",1,0,0-10,"",2022
MAR,AFF_DR_REL,0.0228499192913846,"",1,0,0-10,"",2022
MDA,AFF_DR_REL,0.151638273622586,"",1,0,0-10,"",2022
MDG,AFF_DR_REL,0.735086667904015,"",1,0,0-10,"",2022
MEX,AFF_DR_REL,0.0577359382577684,"",1,0,0-10,"",2022
MHL,AFF_DR_REL,1.97923714992006,"",1,0,0-10,"",2022
MKD,AFF_DR_REL,0.0137480950295825,"",1,0,0-10,"",2022
MLI,AFF_DR_REL,1.98376328607898,"",1,0,0-10,"",2022
MNG,AFF_DR_REL,0.436365794390839,"",1,0,0-10,"",2022
MOZ,AFF_DR_REL,1.2276432188567,"",1,0,0-10,"",2022
MRT,AFF_DR_REL,5.49719814113233,"",1,0,0-10,"",2022
MUS,AFF_DR_REL,0,"",1,0,0-10,"",2022
MWI,AFF_DR_REL,4.6799991420711,"",1,0,0-10,"",2022
MYS,AFF_DR_REL,0.20768431298738,"",1,0,0-10,"",2022
NAM,AFF_DR_REL,3.11688899558737,"",1,0,0-10,"",2022
NER,AFF_DR_REL,3.95105591404334,"",1,0,0-10,"",2022
NIC,AFF_DR_REL,0.617720742660291,"",1,0,0-10,"",2022
NPL,AFF_DR_REL,0.0507085956654656,"",1,0,0-10,"",2022
NZL,AFF_DR_REL,0,"",1,0,0-10,"",2022
PAK,AFF_DR_REL,0.104076454055614,"",1,0,0-10,"",2022
PAN,AFF_DR_REL,0,"",1,0,0-10,"",2022
PER,AFF_DR_REL,0.302496912794284,"",1,0,0-10,"",2022
PHL,AFF_DR_REL,0.11502601410616,"",1,0,0-10,"",2022
PLW,AFF_DR_REL,1.90556707394808,"",1,0,0-10,"",2022
PNG,AFF_DR_REL,1.13248062042538,"",1,0,0-10,"",2022
POL,AFF_DR_REL,0,"",1,0,0-10,"",2022
PRK,AFF_DR_REL,3.54584192998101,"",1,0,0-10,"",2022
PRT,AFF_DR_REL,0,"",1,0,0-10,"",2022
PRY,AFF_DR_REL,0.767303958217067,"",1,0,0-10,"",2022
ROU,AFF_DR_REL,0,"",1,0,0-10,"",2022
RUS,AFF_DR_REL,0.0199154789265062,"",1,0,0-10,"",2022
RWA,AFF_DR_REL,0.501295863634981,"",1,0,0-10,"",2022
SDN,AFF_DR_REL,1.33427963859621,"",1,0,0-10,"",2022
SEN,AFF_DR_REL,0.396311990803723,"",1,0,0-10,"",2022
SLB,AFF_DR_REL,0.00186040272333585,"",1,0,0-10,"",2022
SLV,AFF_DR_REL,0.693322254678506,"",1,0,0-10,"",2022
SOM,AFF_DR_REL,7.03805287427376,"",1,0,0-10,"",2022
SSD,AFF_DR_REL,1.84352165814319,"",1,0,0-10,"",2022
SWZ,AFF_DR_REL,5.24339580488242,"",1,0,0-10,"",2022
SYR,AFF_DR_REL,1.10043704670018,"",1,0,0-10,"",2022
TCD,AFF_DR_REL,1.49714895763543,"",1,0,0-10,"",2022
TGO,AFF_DR_REL,0.157312250974706,"",1,0,0-10,"",2022
THA,AFF_DR_REL,1.76181416433121,"",1,0,0-10,"",2022
TJK,AFF_DR_REL,1.27970985340554,"",1,0,0-10,"",2022
TLS,AFF_DR_REL,0.289203038367121,"",1,0,0-10,"",2022
TON,AFF_DR_REL,0,"",1,0,0-10,"",2022
TTO,AFF_DR_REL,0,"",1,0,0-10,"",2022
TUN,AFF_DR_REL,0,"",1,0,0-10,"",2022
TUV,AFF_DR_REL,2.94012562669279,"",1,0,0-10,"",2022
TZA,AFF_DR_REL,0.57592960791861,"",1,0,0-10,"",2022
UGA,AFF_DR_REL,0.324585649186597,"",1,0,0-10,"",2022
UKR,AFF_DR_REL,0,"",1,0,0-10,"",2022
URY,AFF_DR_REL,0.00927849126982298,"",1,0,0-10,"",2022
USA,AFF_DR_REL,0,"",1,0,0-10,"",2022
UZB,AFF_DR_REL,0.0570745446204008,"",1,0,0-10,"",2022
VCT,AFF_DR_REL,0,"",1,0,0-10,"",2022
VEN,AFF_DR_REL,0,"",1,0,0-10,"",2022
VNM,AFF_DR_REL,0.261251017173037,"",1,0,0-10,"",2022
WSM,AFF_DR_REL,0,"",1,0,0-10,"",2022
ZAF,AFF_DR_REL,1.72543058069039,"",1,0,0-10,"",2022
ZMB,AFF_DR_REL,1.19743332246385,"",1,0,0-10,"",2022
ZWE,AFF_DR_REL,4.79191421934924,"",1,0,0-10,"",2022
AFG,AG.LND.TOTL.K2,652230,Land area (sq. km),0,2013,Number,"",2022
AGO,AG.LND.TOTL.K2,1246700,Land area (sq. km),0,2013,Number,"",2022
ALB,AG.LND.TOTL.K2,27400,Land area (sq. km),0,2013,Number,"",2022
ARE,AG.LND.TOTL.K2,83600,Land area (sq. km),0,2013,Number,"",2022
ARG,AG.LND.TOTL.K2,2736690,Land area (sq. km),0,2014,Number,"",2022
ARM,AG.LND.TOTL.K2,28480,Land area (sq. km),0,2013,Number,"",2022
ATG,AG.LND.TOTL.K2,440,Land area (sq. km),0,2014,Number,"",2022
AUS,AG.LND.TOTL.K2,7682300,Land area (sq. km),0,2013,Number,"",2022
AUT,AG.LND.TOTL.K2,82409,Land area (sq. km),0,2013,Number,"",2022
AZE,AG.LND.TOTL.K2,82658,Land area (sq. km),0,2013,Number,"",2022
BDI,AG.LND.TOTL.K2,25680,Land area (sq. km),0,2013,Number,"",2022
BEL,AG.LND.TOTL.K2,30280,Land area (sq. km),0,2013,Number,"",2022
BEN,AG.LND.TOTL.K2,112760,Land area (sq. km),0,2013,Number,"",2022
BFA,AG.LND.TOTL.K2,273600,Land area (sq. km),0,2013,Number,"",2022
BGD,AG.LND.TOTL.K2,130170,Land area (sq. km),0,2013,Number,"",2022
BGR,AG.LND.TOTL.K2,108560,Land area (sq. km),0,2013,Number,"",2022
BHR,AG.LND.TOTL.K2,760,Land area (sq. km),0,2013,Number,"",2022
BHS,AG.LND.TOTL.K2,10010,Land area (sq. km),0,2014,Number,"",2022
BIH,AG.LND.TOTL.K2,51000,Land area (sq. km),0,2013,Number,"",2022
BLR,AG.LND.TOTL.K2,202910,Land area (sq. km),0,2013,Number,"",2022
BLZ,AG.LND.TOTL.K2,22810,Land area (sq. km),0,2014,Number,"",2022
BOL,AG.LND.TOTL.K2,1083300,Land area (sq. km),0,2014,Number,"",2022
BRA,AG.LND.TOTL.K2,8459420,Land area (sq. km),0,2014,Number,"",2022
BRB,AG.LND.TOTL.K2,430,Land area (sq. km),0,2014,Number,"",2022
BRN,AG.LND.TOTL.K2,5270,Land area (sq. km),0,2013,Number,"",2022
BTN,AG.LND.TOTL.K2,38394,Land area (sq. km),0,2013,Number,"",2022
BWA,AG.LND.TOTL.K2,566730,Land area (sq. km),0,2013,Number,"",2022
CAF,AG.LND.TOTL.K2,622980,Land area (sq. km),0,2013,Number,"",2022
CAN,AG.LND.TOTL.K2,9093510,Land area (sq. km),0,2013,Number,"",2022
CHE,AG.LND.TOTL.K2,40000,Land area (sq. km),0,2013,Number,"",2022
CHL,AG.LND.TOTL.K2,743532,Land area (sq. km),0,2014,Number,"",2022
CHN,AG.LND.TOTL.K2,9327489.9,Land area (sq. km),0,2013,Number,"",2022
CIV,AG.LND.TOTL.K2,318000,Land area (sq. km),0,2013,Number,"",2022
CMR,AG.LND.TOTL.K2,472710,Land area (sq. km),0,2013,Number,"",2022
COD,AG.LND.TOTL.K2,2267050,Land area (sq. km),0,2013,Number,"",2022
COG,AG.LND.TOTL.K2,341500,Land area (sq. km),0,2013,Number,"",2022
COL,AG.LND.TOTL.K2,1109500,Land area (sq. km),0,2014,Number,"",2022
COM,AG.LND.TOTL.K2,1861,Land area (sq. km),0,2013,Number,"",2022
CPV,AG.LND.TOTL.K2,4030,Land area (sq. km),0,2013,Number,"",2022
CRI,AG.LND.TOTL.K2,51060,Land area (sq. km),0,2014,Number,"",2022
CUB,AG.LND.TOTL.K2,106440,Land area (sq. km),0,2014,Number,"",2022
CYP,AG.LND.TOTL.K2,9240,Land area (sq. km),0,2013,Number,"",2022
CZE,AG.LND.TOTL.K2,77240,Land area (sq. km),0,2013,Number,"",2022
DEU,AG.LND.TOTL.K2,348570,Land area (sq. km),0,2013,Number,"",2022
DJI,AG.LND.TOTL.K2,23180,Land area (sq. km),0,2013,Number,"",2022
DMA,AG.LND.TOTL.K2,750,Land area (sq. km),0,2014,Number,"",2022
DNK,AG.LND.TOTL.K2,42430,Land area (sq. km),0,2013,Number,"",2022
DOM,AG.LND.TOTL.K2,48320,Land area (sq. km),0,2014,Number,"",2022
DZA,AG.LND.TOTL.K2,2381740,Land area (sq. km),0,2013,Number,"",2022
ECU,AG.LND.TOTL.K2,248360,Land area (sq. km),0,2014,Number,"",2022
EGY,AG.LND.TOTL.K2,995450,Land area (sq. km),0,2013,Number,"",2022
ERI,AG.LND.TOTL.K2,101000,Land area (sq. km),0,2013,Number,"",2022
ESP,AG.LND.TOTL.K2,498800,Land area (sq. km),0,2013,Number,"",2022
EST,AG.LND.TOTL.K2,42390,Land area (sq. km),0,2013,Number,"",2022
ETH,AG.LND.TOTL.K2,1e+06,Land area (sq. km),0,2013,Number,"",2022
FIN,AG.LND.TOTL.K2,303890,Land area (sq. km),0,2013,Number,"",2022
FJI,AG.LND.TOTL.K2,18270,Land area (sq. km),0,2013,Number,"",2022
FRA,AG.LND.TOTL.K2,547660,Land area (sq. km),0,2013,Number,"",2022
FSM,AG.LND.TOTL.K2,700,Land area (sq. km),0,2013,Number,"",2022
GAB,AG.LND.TOTL.K2,257670,Land area (sq. km),0,2013,Number,"",2022
GBR,AG.LND.TOTL.K2,241930,Land area (sq. km),0,2013,Number,"",2022
GEO,AG.LND.TOTL.K2,69490,Land area (sq. km),0,2013,Number,"",2022
GHA,AG.LND.TOTL.K2,227540,Land area (sq. km),0,2013,Number,"",2022
GIN,AG.LND.TOTL.K2,245720,Land area (sq. km),0,2013,Number,"",2022
GMB,AG.LND.TOTL.K2,10120,Land area (sq. km),0,2013,Number,"",2022
GNB,AG.LND.TOTL.K2,28120,Land area (sq. km),0,2013,Number,"",2022
GNQ,AG.LND.TOTL.K2,28050,Land area (sq. km),0,2013,Number,"",2022
GRC,AG.LND.TOTL.K2,128900,Land area (sq. km),0,2013,Number,"",2022
GRD,AG.LND.TOTL.K2,340,Land area (sq. km),0,2014,Number,"",2022
GTM,AG.LND.TOTL.K2,107160,Land area (sq. km),0,2014,Number,"",2022
GUY,AG.LND.TOTL.K2,196850,Land area (sq. km),0,2014,Number,"",2022
HND,AG.LND.TOTL.K2,111890,Land area (sq. km),0,2014,Number,"",2022
HRV,AG.LND.TOTL.K2,55960,Land area (sq. km),0,2013,Number,"",2022
HTI,AG.LND.TOTL.K2,27560,Land area (sq. km),0,2014,Number,"",2022
HUN,AG.LND.TOTL.K2,90530,Land area (sq. km),0,2013,Number,"",2022
IDN,AG.LND.TOTL.K2,1811570,Land area (sq. km),0,2013,Number,"",2022
IND,AG.LND.TOTL.K2,2973190,Land area (sq. km),0,2013,Number,"",2022
IRL,AG.LND.TOTL.K2,68890,Land area (sq. km),0,2013,Number,"",2022
IRN,AG.LND.TOTL.K2,1628550,Land area (sq. km),0,2013,Number,"",2022
IRQ,AG.LND.TOTL.K2,434320,Land area (sq. km),0,2013,Number,"",2022
ISL,AG.LND.TOTL.K2,100250,Land area (sq. km),0,2013,Number,"",2022
ISR,AG.LND.TOTL.K2,21640,Land area (sq. km),0,2013,Number,"",2022
ITA,AG.LND.TOTL.K2,294140,Land area (sq. km),0,2013,Number,"",2022
JAM,AG.LND.TOTL.K2,10830,Land area (sq. km),0,2014,Number,"",2022
JOR,AG.LND.TOTL.K2,88780,Land area (sq. km),0,2013,Number,"",2022
JPN,AG.LND.TOTL.K2,364500,Land area (sq. km),0,2013,Number,"",2022
KAZ,AG.LND.TOTL.K2,2699700,Land area (sq. km),0,2013,Number,"",2022
KEN,AG.LND.TOTL.K2,569140,Land area (sq. km),0,2013,Number,"",2022
KGZ,AG.LND.TOTL.K2,191800,Land area (sq. km),0,2013,Number,"",2022
KHM,AG.LND.TOTL.K2,176520,Land area (sq. km),0,2013,Number,"",2022
KIR,AG.LND.TOTL.K2,810,Land area (sq. km),0,2013,Number,"",2022
KNA,AG.LND.TOTL.K2,260,Land area (sq. km),0,2014,Number,"",2022
KOR,AG.LND.TOTL.K2,97100,Land area (sq. km),0,2013,Number,"",2022
KWT,AG.LND.TOTL.K2,17820,Land area (sq. km),0,2013,Number,"",2022
LAO,AG.LND.TOTL.K2,230800,Land area (sq. km),0,2013,Number,"",2022
LBN,AG.LND.TOTL.K2,10230,Land area (sq. km),0,2013,Number,"",2022
LBR,AG.LND.TOTL.K2,96320,Land area (sq. km),0,2013,Number,"",2022
LBY,AG.LND.TOTL.K2,1759540,Land area (sq. km),0,2013,Number,"",2022
LCA,AG.LND.TOTL.K2,610,Land area (sq. km),0,2014,Number,"",2022
LIE,AG.LND.TOTL.K2,160,Land area (sq. km),0,2013,Number,"",2022
LKA,AG.LND.TOTL.K2,62710,Land area (sq. km),0,2013,Number,"",2022
LSO,AG.LND.TOTL.K2,30360,Land area (sq. km),0,2013,Number,"",2022
LTU,AG.LND.TOTL.K2,62674,Land area (sq. km),0,2013,Number,"",2022
LUX,AG.LND.TOTL.K2,2590,Land area (sq. km),0,2013,Number,"",2022
LVA,AG.LND.TOTL.K2,62200,Land area (sq. km),0,2013,Number,"",2022
MAR,AG.LND.TOTL.K2,446300,Land area (sq. km),0,2013,Number,"",2022
MDA,AG.LND.TOTL.K2,32854,Land area (sq. km),0,2013,Number,"",2022
MDG,AG.LND.TOTL.K2,581540,Land area (sq. km),0,2013,Number,"",2022
MDV,AG.LND.TOTL.K2,300,Land area (sq. km),0,2013,Number,"",2022
MEX,AG.LND.TOTL.K2,1943950,Land area (sq. km),0,2014,Number,"",2022
MHL,AG.LND.TOTL.K2,180,Land area (sq. km),0,2013,Number,"",2022
MKD,AG.LND.TOTL.K2,25220,Land area (sq. km),0,2013,Number,"",2022
MLI,AG.LND.TOTL.K2,1220190,Land area (sq. km),0,2013,Number,"",2022
MLT,AG.LND.TOTL.K2,320,Land area (sq. km),0,2013,Number,"",2022
MMR,AG.LND.TOTL.K2,653290,Land area (sq. km),0,2013,Number,"",2022
MNE,AG.LND.TOTL.K2,13450,Land area (sq. km),0,2013,Number,"",2022
MNG,AG.LND.TOTL.K2,1553560,Land area (sq. km),0,2013,Number,"",2022
MOZ,AG.LND.TOTL.K2,786380,Land area (sq. km),0,2013,Number,"",2022
MRT,AG.LND.TOTL.K2,1030700,Land area (sq. km),0,2013,Number,"",2022
MUS,AG.LND.TOTL.K2,2030,Land area (sq. km),0,2013,Number,"",2022
MWI,AG.LND.TOTL.K2,94280,Land area (sq. km),0,2013,Number,"",2022
MYS,AG.LND.TOTL.K2,328550,Land area (sq. km),0,2013,Number,"",2022
NAM,AG.LND.TOTL.K2,823290,Land area (sq. km),0,2013,Number,"",2022
NER,AG.LND.TOTL.K2,1266700,Land area (sq. km),0,2013,Number,"",2022
NGA,AG.LND.TOTL.K2,910770,Land area (sq. km),0,2013,Number,"",2022
NIC,AG.LND.TOTL.K2,120340,Land area (sq. km),0,2014,Number,"",2022
NLD,AG.LND.TOTL.K2,33730,Land area (sq. km),0,2013,Number,"",2022
NOR,AG.LND.TOTL.K2,304250,Land area (sq. km),0,2013,Number,"",2022
NPL,AG.LND.TOTL.K2,143350,Land area (sq. km),0,2013,Number,"",2022
NRU,AG.LND.TOTL.K2,21,Land area (sq. km),0,2013,Number,"",2022
NZL,AG.LND.TOTL.K2,263310,Land area (sq. km),0,2013,Number,"",2022
OMN,AG.LND.TOTL.K2,309500,Land area (sq. km),0,2013,Number,"",2022
PAK,AG.LND.TOTL.K2,770880,Land area (sq. km),0,2013,Number,"",2022
PAN,AG.LND.TOTL.K2,74340,Land area (sq. km),0,2014,Number,"",2022
PER,AG.LND.TOTL.K2,1280000,Land area (sq. km),0,2014,Number,"",2022
PHL,AG.LND.TOTL.K2,298170,Land area (sq. km),0,2013,Number,"",2022
PLW,AG.LND.TOTL.K2,460,Land area (sq. km),0,2013,Number,"",2022
PNG,AG.LND.TOTL.K2,452860,Land area (sq. km),0,2013,Number,"",2022
POL,AG.LND.TOTL.K2,304150,Land area (sq. km),0,2013,Number,"",2022
PRK,AG.LND.TOTL.K2,120410,Land area (sq. km),0,2013,Number,"",2022
PRT,AG.LND.TOTL.K2,91470,Land area (sq. km),0,2013,Number,"",2022
PRY,AG.LND.TOTL.K2,397300,Land area (sq. km),0,2014,Number,"",2022
PSE,AG.LND.TOTL.K2,6020,Land area (sq. km),0,2013,Number,"",2022
QAT,AG.LND.TOTL.K2,11610,Land area (sq. km),0,2013,Number,"",2022
ROU,AG.LND.TOTL.K2,230160,Land area (sq. km),0,2013,Number,"",2022
RUS,AG.LND.TOTL.K2,16376870,Land area (sq. km),0,2013,Number,"",2022
RWA,AG.LND.TOTL.K2,24670,Land area (sq. km),0,2013,Number,"",2022
SAU,AG.LND.TOTL.K2,2149690,Land area (sq. km),0,2013,Number,"",2022
SDN,AG.LND.TOTL.K2,2376000,Land area (sq. km),0,2013,Number,"",2022
SEN,AG.LND.TOTL.K2,192530,Land area (sq. km),0,2013,Number,"",2022
SGP,AG.LND.TOTL.K2,700,Land area (sq. km),0,2013,Number,"",2022
SLB,AG.LND.TOTL.K2,27990,Land area (sq. km),0,2013,Number,"",2022
SLE,AG.LND.TOTL.K2,71620,Land area (sq. km),0,2013,Number,"",2022
SLV,AG.LND.TOTL.K2,20720,Land area (sq. km),0,2014,Number,"",2022
SOM,AG.LND.TOTL.K2,627340,Land area (sq. km),0,2013,Number,"",2022
SRB,AG.LND.TOTL.K2,87460,Land area (sq. km),0,2013,Number,"",2022
SSD,AG.LND.TOTL.K2,644329,Land area (sq. km),0,2013,Number,"",2022
STP,AG.LND.TOTL.K2,960,Land area (sq. km),0,2013,Number,"",2022
SUR,AG.LND.TOTL.K2,156000,Land area (sq. km),0,2014,Number,"",2022
SVK,AG.LND.TOTL.K2,48088,Land area (sq. km),0,2013,Number,"",2022
SVN,AG.LND.TOTL.K2,20140,Land area (sq. km),0,2013,Number,"",2022
SWE,AG.LND.TOTL.K2,410340,Land area (sq. km),0,2013,Number,"",2022
SWZ,AG.LND.TOTL.K2,17200,Land area (sq. km),0,2013,Number,"",2022
SYC,AG.LND.TOTL.K2,460,Land area (sq. km),0,2013,Number,"",2022
SYR,AG.LND.TOTL.K2,183630,Land area (sq. km),0,2013,Number,"",2022
TCD,AG.LND.TOTL.K2,1259200,Land area (sq. km),0,2013,Number,"",2022
TGO,AG.LND.TOTL.K2,54390,Land area (sq. km),0,2013,Number,"",2022
THA,AG.LND.TOTL.K2,510890,Land area (sq. km),0,2013,Number,"",2022
TJK,AG.LND.TOTL.K2,139960,Land area (sq. km),0,2013,Number,"",2022
TKM,AG.LND.TOTL.K2,469930,Land area (sq. km),0,2013,Number,"",2022
TLS,AG.LND.TOTL.K2,14870,Land area (sq. km),0,2013,Number,"",2022
TON,AG.LND.TOTL.K2,720,Land area (sq. km),0,2013,Number,"",2022
TTO,AG.LND.TOTL.K2,5130,Land area (sq. km),0,2014,Number,"",2022
TUN,AG.LND.TOTL.K2,155360,Land area (sq. km),0,2013,Number,"",2022
TUR,AG.LND.TOTL.K2,769630,Land area (sq. km),0,2013,Number,"",2022
TUV,AG.LND.TOTL.K2,30,Land area (sq. km),0,2013,Number,"",2022
TZA,AG.LND.TOTL.K2,885800,Land area (sq. km),0,2013,Number,"",2022
UGA,AG.LND.TOTL.K2,199810,Land area (sq. km),0,2013,Number,"",2022
UKR,AG.LND.TOTL.K2,579320,Land area (sq. km),0,2013,Number,"",2022
URY,AG.LND.TOTL.K2,175020,Land area (sq. km),0,2014,Number,"",2022
USA,AG.LND.TOTL.K2,9147420,Land area (sq. km),0,2013,Number,"",2022
UZB,AG.LND.TOTL.K2,425400,Land area (sq. km),0,2013,Number,"",2022
VCT,AG.LND.TOTL.K2,390,Land area (sq. km),0,2014,Number,"",2022
VEN,AG.LND.TOTL.K2,882050,Land area (sq. km),0,2014,Number,"",2022
VNM,AG.LND.TOTL.K2,310070,Land area (sq. km),0,2013,Number,"",2022
VUT,AG.LND.TOTL.K2,12190,Land area (sq. km),0,2013,Number,"",2022
WSM,AG.LND.TOTL.K2,2830,Land area (sq. km),0,2013,Number,"",2022
YEM,AG.LND.TOTL.K2,527970,Land area (sq. km),0,2013,Number,"",2022
ZAF,AG.LND.TOTL.K2,1213090,Land area (sq. km),0,2013,Number,"",2022
ZMB,AG.LND.TOTL.K2,743390,Land area (sq. km),0,2013,Number,"",2022
ZWE,AG.LND.TOTL.K2,386850,Land area (sq. km),0,2013,Number,"",2022
AFG,ASI,0.314285714285714,Agriculture Stress Index Probability,0,2020,[%],"",2022
AGO,ASI,0,Agriculture Stress Index Probability,0,2020,[%],"",2022
ALB,ASI,0.228571428571429,Agriculture Stress Index Probability,0,2020,[%],"",2022
ARE,ASI,0.371428571428571,Agriculture Stress Index Probability,0,2020,[%],"",2022
ARG,ASI,0.171428571428571,Agriculture Stress Index Probability,0,2020,[%],"",2022
ARM,ASI,0.2,Agriculture Stress Index Probability,0,2020,[%],"",2022
ATG,ASI,0.114285714285714,Agriculture Stress Index Probability,0,2020,[%],"",2022
AUS,ASI,0.2,Agriculture Stress Index Probability,0,2020,[%],"",2022
AUT,ASI,0.114285714285714,Agriculture Stress Index Probability,0,2020,[%],"",2022
AZE,ASI,0.285714285714286,Agriculture Stress Index Probability,0,2020,[%],"",2022
BDI,ASI,0.0285714285714286,Agriculture Stress Index Probability,0,2020,[%],"",2022
BEL,ASI,0.0571428571428571,Agriculture Stress Index Probability,0,2020,[%],"",2022
BEN,ASI,0.0571428571428571,Agriculture Stress Index Probability,0,2020,[%],"",2022
BFA,ASI,0.0857142857142857,Agriculture Stress Index Probability,0,2020,[%],"",2022
BGD,ASI,0.0857142857142857,Agriculture Stress Index Probability,0,2020,[%],"",2022
BGR,ASI,0.142857142857143,Agriculture Stress Index Probability,0,2020,[%],"",2022
BHS,ASI,0.0857142857142857,Agriculture Stress Index Probability,0,2020,[%],"",2022
BIH,ASI,0.0857142857142857,Agriculture Stress Index Probability,0,2020,[%],"",2022
BLR,ASI,0.0857142857142857,Agriculture Stress Index Probability,0,2020,[%],"",2022
BLZ,ASI,0.142857142857143,Agriculture Stress Index Probability,0,2020,[%],"",2022
BOL,ASI,0.142857142857143,Agriculture Stress Index Probability,0,2020,[%],"",2022
BRA,ASI,0,Agriculture Stress Index Probability,0,2020,[%],"",2022
BRN,ASI,0.142857142857143,Agriculture Stress Index Probability,0,2020,[%],"",2022
BTN,ASI,0,Agriculture Stress Index Probability,0,2020,[%],"",2022
BWA,ASI,0.228571428571429,Agriculture Stress Index Probability,0,2020,[%],"",2022
CAF,ASI,0.0285714285714286,Agriculture Stress Index Probability,0,2020,[%],"",2022
CAN,ASI,0.114285714285714,Agriculture Stress Index Probability,0,2020,[%],"",2022
CHE,ASI,0.0571428571428571,Agriculture Stress Index Probability,0,2020,[%],"",2022
CHL,ASI,0,Agriculture Stress Index Probability,0,2020,[%],"",2022
CHN,ASI,0,Agriculture Stress Index Probability,0,2020,[%],"",2022
CIV,ASI,0.0571428571428571,Agriculture Stress Index Probability,0,2020,[%],"",2022
CMR,ASI,0.0571428571428571,Agriculture Stress Index Probability,0,2020,[%],"",2022
COD,ASI,0,Agriculture Stress Index Probability,0,2020,[%],"",2022
COG,ASI,0.0571428571428571,Agriculture Stress Index Probability,0,2020,[%],"",2022
COL,ASI,0.0285714285714286,Agriculture Stress Index Probability,0,2020,[%],"",2022
COM,ASI,0,Agriculture Stress Index Probability,0,2020,[%],"",2022
CRI,ASI,0,Agriculture Stress Index Probability,0,2020,[%],"",2022
CUB,ASI,0.0857142857142857,Agriculture Stress Index Probability,0,2020,[%],"",2022
CYP,ASI,0.142857142857143,Agriculture Stress Index Probability,0,2020,[%],"",2022
CZE,ASI,0.0857142857142857,Agriculture Stress Index Probability,0,2020,[%],"",2022
DEU,ASI,0.0857142857142857,Agriculture Stress Index Probability,0,2020,[%],"",2022
DMA,ASI,0.0857142857142857,Agriculture Stress Index Probability,0,2020,[%],"",2022
DNK,ASI,0.142857142857143,Agriculture Stress Index Probability,0,2020,[%],"",2022
DOM,ASI,0.0285714285714286,Agriculture Stress Index Probability,0,2020,[%],"",2022
DZA,ASI,0.142857142857143,Agriculture Stress Index Probability,0,2020,[%],"",2022
ECU,ASI,0.114285714285714,Agriculture Stress Index Probability,0,2020,[%],"",2022
EGY,ASI,0.114285714285714,Agriculture Stress Index Probability,0,2020,[%],"",2022
ERI,ASI,0.171428571428571,Agriculture Stress Index Probability,0,2020,[%],"",2022
